row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin_pct,order_year,order_month,order_month_name,days_to_ship,sales_band,is_profitable
427,CA-2017-149160,,,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2,48.0,,,,,Low Value,Profitable
428,CA-2014-101476,2014-12-09,,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.0,30.1,43.0,2014.0,12.0,December,,Low Value,Profitable
429,CA-2017-152275,2017-01-10,2017-08-10,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.67,6,0.2,0.5,7.5,2017.0,1.0,January,212.0,Low Value,Profitable
430,US-2016-123750,,,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.59,2,0.7,-145.35,-76.67,,,,,Low Value,Loss
431,US-2016-123750,,,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.2,76.64,18.75,,,,,Low Value,Profitable
432,US-2016-123750,,,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.74,18.75,,,,,Low Value,Profitable
433,US-2016-123750,,,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.77,2,0.2,-0.77,-16.25,,,,,Low Value,Loss
434,CA-2016-127369,2016-06-06,2016-07-06,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.15,29.0,2016.0,6.0,June,30.0,Medium Value,Profitable
435,US-2014-150574,,,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.81,2,0.7,-3.69,-76.67,,,,,Low Value,Loss
436,US-2014-150574,,,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.58,-7.5,,,,,Low Value,Loss
437,CA-2016-147375,2016-12-06,,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,0.3,43.2,4.29,2016.0,12.0,December,,High Value,Profitable
438,CA-2016-147375,2016-12-06,,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.49,7,0.2,113.64,36.25,2016.0,12.0,December,,Low Value,Profitable
439,CA-2017-130043,,,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.87,8,0.2,11.55,36.25,,,,,Low Value,Profitable
440,CA-2017-157252,,,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.85,3,0.1,2.31,1.11,,,,,Low Value,Profitable
441,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.67,30.0,2016.0,5.0,May,61.0,Low Value,Profitable
442,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.39,12.0,2016.0,5.0,May,61.0,Low Value,Profitable
443,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.58,29.0,2016.0,5.0,May,61.0,Low Value,Profitable
444,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.03,46.0,2016.0,5.0,May,61.0,Low Value,Profitable
445,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.15,12.0,2016.0,5.0,May,61.0,Low Value,Profitable
446,CA-2016-115756,2016-05-09,2016-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.58,48.0,2016.0,5.0,May,61.0,Low Value,Profitable
447,CA-2017-154214,,,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.37,47.0,,,,,Low Value,Profitable
448,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.48,26.0,2016.0,1.0,January,60.0,Low Value,Profitable
449,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.72,6.0,2016.0,1.0,January,60.0,Low Value,Profitable
450,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,71.25,27.0,2016.0,1.0,January,60.0,Low Value,Profitable
451,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.92,26.0,2016.0,1.0,January,60.0,Low Value,Profitable
452,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0.0,2.85,29.0,2016.0,1.0,January,60.0,Low Value,Profitable
453,CA-2016-166674,2016-01-04,2016-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,9.13,26.0,2016.0,1.0,January,60.0,Low Value,Profitable
454,CA-2017-147277,,,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36,2,0.4,-75.83,-26.67,,,,,Low Value,Loss
455,CA-2017-147277,,,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.41,2,0.2,66.54,10.0,,,,,Medium Value,Profitable
456,CA-2016-100153,,,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.91,39.0,,,,,Low Value,Profitable
457,US-2014-110674,2014-12-02,,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.57,2,0.2,-24.29,-18.75,2014.0,12.0,December,,Low Value,Loss
458,US-2016-157945,,2016-01-10,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.56,3,0.3,-96.11,-12.86,,,,,Medium Value,Loss
459,US-2016-157945,,2016-01-10,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.93,2,0.2,3.35,37.5,,,,,Low Value,Profitable
460,CA-2015-109638,,,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0.0,36.37,35.0,,,,,Low Value,Profitable
461,CA-2015-109638,,,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0.0,377.96,42.0,,,,,Medium Value,Profitable
462,CA-2015-109638,,,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.31,3,0.2,18.6,36.25,,,,,Low Value,Profitable
463,CA-2016-109869,,,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.07,30.0,,,,,Low Value,Profitable
464,CA-2016-109869,,,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.48,-64.0,,,,,High Value,Loss
465,CA-2016-109869,,,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.48,5,0.7,-20.89,-73.33,,,,,Low Value,Loss
466,CA-2016-109869,,,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,2,0.2,-34.76,-18.75,,,,,Low Value,Loss
467,CA-2016-109869,,,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.27,2,0.2,5.87,7.5,,,,,Low Value,Profitable
468,US-2015-101399,,,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.74,7,0.6,-312.06,-122.5,,,,,Low Value,Loss
469,CA-2017-154907,,2017-04-04,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.33,2,0.32,-36.24,-17.65,,,,,Low Value,Loss
470,US-2016-100419,,,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.79,3,0.8,-7.9,-165.0,,,,,Low Value,Loss
471,CA-2015-154144,,,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.63,48.0,,,,,Low Value,Profitable
472,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.41,1.0,2014.0,9.0,September,61.0,Low Value,Profitable
473,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.67,2,0.15,10.48,4.71,2014.0,9.0,September,61.0,Low Value,Profitable
474,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.97,4,0.2,88.0,12.5,2014.0,9.0,September,61.0,Medium Value,Profitable
475,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.98,27.0,2014.0,9.0,September,61.0,Low Value,Profitable
476,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.82,46.0,2014.0,9.0,September,61.0,Low Value,Profitable
477,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.53,48.0,2014.0,9.0,September,61.0,Low Value,Profitable
478,CA-2016-103891,2016-12-07,,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.18,7.5,2016.0,12.0,December,,Low Value,Profitable
479,CA-2016-152632,,2016-02-11,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0.0,19.3,48.0,,,,,Low Value,Profitable
480,CA-2016-100790,,2016-02-07,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.62,45.0,,,,,Low Value,Profitable
481,CA-2016-100790,,2016-02-07,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,84.51,12.0,,,,,Medium Value,Profitable
482,CA-2014-134677,2014-06-10,2014-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.0,1.91,21.0,2014.0,6.0,June,122.0,Low Value,Profitable
483,CA-2014-127691,,,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0.0,1.67,28.0,,,,,Low Value,Profitable
484,CA-2014-127691,,,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.59,36.0,,,,,Low Value,Profitable
485,CA-2017-140963,2017-10-06,,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0.0,14.8,50.0,2017.0,10.0,October,,Low Value,Profitable
486,CA-2017-140963,2017-10-06,,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.16,5,0.15,-30.24,-5.88,2017.0,10.0,October,,Medium Value,Loss
487,CA-2017-140963,2017-10-06,,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.5,6.25,2017.0,10.0,October,,Low Value,Profitable
488,CA-2014-154627,,,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.95,6,0.2,341.99,12.5,,,,,High Value,Profitable
489,CA-2014-133753,2014-09-06,,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.99,1,0.2,0.6,7.5,2014.0,9.0,September,,Low Value,Profitable
490,CA-2014-133753,2014-09-06,,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.98,2,0.2,10.4,16.25,2014.0,9.0,September,,Low Value,Profitable
491,CA-2014-133753,2014-09-06,,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.37,2,0.2,6.16,8.75,2014.0,9.0,September,,Low Value,Profitable
492,CA-2014-113362,,,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.98,2.0,,,,,Low Value,Profitable
493,CA-2014-113362,,,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0.0,5.09,46.0,,,,,Low Value,Profitable
494,CA-2016-169166,2016-09-05,,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0.0,13.16,14.0,2016.0,9.0,September,,Low Value,Profitable
495,US-2016-120929,,,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.88,3,0.4,-94.94,-50.0,,,,,Low Value,Loss
496,CA-2015-134782,,,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0.0,51.66,49.0,,,,,Low Value,Profitable
497,CA-2016-126158,,,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,8,0.2,40.37,33.75,,,,,Low Value,Profitable
498,CA-2016-126158,,,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.0,81.84,32.0,,,,,Low Value,Profitable
499,CA-2016-126158,,,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.57,2,0.2,18.12,7.5,,,,,Low Value,Profitable
500,CA-2016-126158,,,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0.0,22.87,33.0,,,,,Low Value,Profitable
501,US-2016-105578,,2016-04-06,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,-66.67,,,,,Low Value,Loss
502,US-2016-105578,,2016-04-06,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.95,2,0.7,-11.96,-80.0,,,,,Low Value,Loss
503,US-2016-105578,,2016-04-06,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,0.2,50.1,6.25,,,,,Medium Value,Profitable
504,US-2016-105578,,2016-04-06,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.38,3,0.7,-1.9,-80.0,,,,,Low Value,Loss
505,US-2016-105578,,2016-04-06,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.79,1,0.2,11.89,36.25,,,,,Low Value,Profitable
